ID,Chacter1,Person1,Chacter2,Person2,Chacter3,Person3,Chacter4,Person4,Chacter5,Person5,Chacter6,Person6
2747,Harrie Harings,Thomas Acda,Mevrouw van Veen,Marijke Aerts,Mustafa Abderrrahaman,Abdenbi Azzaoui,Jeanine van der Hoop,Jacqueline Blom,Macho,Jan Willem Brakenhoff,Anne Vonk,Elsie de Brauw
2748,Katherine Joyce,Ingrid Bergman,Alexander 'Alex' Joyce,George Sanders,Betty,Jackie Frost,Marie,Maria Mauban,Prostituierte,Anna Proclemer,Tony Burton,Leslie Daniels
2749,Detective Eddie Flemming,Robert De Niro,Rose Hearn,Charlize Theron,Jordy Warsaw,Edward Burns,Robert Hawkins,Kelsey Grammer,Detective Leon Jackson,Avery Brooks,Dahpne Handlova,Vera Farmiga
2750,Tony Wilson,Steve Coogan,Rob Gretton,Paddy Considine,Ian Curtis,Sean Harris,Alan Erasmus,Lennie James,Lindsay Wilson,Shirley Henderson,Martin Hannett,Andy Serkis
2751,,,,,,,,,,,,
2752,Matt Sulivan,Josh Hartnett,Erica Sutton,Shannyn Sossamon,John Sullivan,Adam Trese,Susie,Emmanuelle Vaugier,Walter Sullivan,Barry Newman,Bev Sullivan,Mary Gross
2753,Anton Steenwijk,Derek de Lint,Young Anton Steenwijk,Marc van Uchelen,Saskia de Graaff,Monique van de Ven,Cor Takes,John Kraaykamp,German Officer,Christian Golusda,German Officer,Harold Bendig
2754,Abel,Alex van Warmerdam,Victor,Henri Garcin,Duif,Olga Zuiderhoek,Zus,Annet Malherbe,Christine,Loes Luca,Director,Peer Mascini
2755,Warren R. Schmidt,Jack Nicholson,Roberta Hertzel,Kathy Bates,Jeannie Schmidt,Hope Davis,Randall Hertzel,Dermot Mulroney,Helen Schmidt,June Squibb,Larry Hertzel,Howard Hesseman
2756,Virgil 'Bud' Brigman,Ed Harris,Lindsey Brigman,Mary Elizabeth Mastrantonio,Lieutenant Hiram Coffey,Michael Biehn,Catfish De Vries,Leo Burmester,Alan 'Hippy' Carnes,Todd Graff,Jammer Willis,John Bedford Lloyd
2757,Charlie/Donald Kaufman,Nicolas Cage,Susan Orlean,Meryl Streep,John Laroche,Chris Cooper,Valerie Thomas,Tilda Swinton,Amelia Kavan,Cara Seymour,Marty Bowen,Ron Livingston
2758,Gomez Addams,Raúl Juliá,Morticia Addams,Anjelica Huston,Uncle Fester Addams,Christopher Lloyd,Wednesday Addams,Christina Ricci,Debbie Jellinsky,Joan Cusack,Lurch,Carel Struycken
2759,Ralph/Bernadette Bassenger,Terence Stamp,Anthony Belrose/Mitzi Del Bra,Hugo Weaving,Adam Whitely/Felicia Jollygoodfellow,Guy Pearce,Bob,Bill Hunter,Marion,Sarah Chadwick,Shirley,June Marie Bennett
2760,alte Frau,Marie Ault,ihr Mann,Arthur Chesney,Daisy,June,Joe Chandler,Malcolm Keen,Jonathan Drew, der Mieter,Ivor Novello,Dancer at Ball (uncredited)
2761,Edgar Brodie/Richard Ashenden,John Gielgud,Der „General“,Peter Lorre,Elsa Carrington,Madeleine Carroll,Robert Marvin,Robert Young,Caypor,Percy Marmont,Mrs. Caypor,Florence Kahn
2762,Erica Burgoyne,Nova Pilbeam,Robert Tisdall,Derrick De Marney,Col. Burgoyne,Percy Marmont,Old Will,Edward Rigby,Ericas Tante Margaret,Mary Clare,Det. Insp. Kent,John Longden
2764,Hero,Antonie Kamerling,Bram,Danny de Munk,Willem,Thomas Acda,Mark,Peter Paul Muller,Sas,Plien van Bennekom,Paul,Raymi Sambo
2767,Michèle Stalens,Juliette Binoche,Alex,Denis Lavant,Hans,Klaus-Michael Grüber,La femme en voiture,Edith Scob,L'homme en voiture,Georges Aperghis,L'ami clochard / Alex's vagrant friend,Daniel Buain
2768,Julian Kaye,Richard Gere,Michelle Stratton,Lauren Hutton,Cloak Room Girl,Judith Ransdell,Detective Sunday,Héctor Elizondo,Lisa Williams,K Callan,Mrs. Dobrun,Carole Cook
2769,Jerry Mulligan,Gene Kelly,Lise Bouvier,Leslie Caron,Adam Cook,Oscar Levant,Henri Baurel,Georges Guétary,Milo Roberts,Nina Foch,Kay Jansen,Anna Q. Nilsson
2770,Jim Levenstein,Jason Biggs,Kevin Myers,Thomas Ian Nicholas,Chris 'Oz' Ostreicher,Chris Klein,Steve Stifler,Seann William Scott,Paul Finch,Eddie Kaye Thomas,Nadia,Shannon Elizabeth
2771,Harvey Pekar,Paul Giamatti,Joyce Brabner,Hope Davis,Toby Radloff,Judah Friedlander,Robert Crumb,James Urbaniak,Real Harvey,Harvey Pekar,Herself,Joyce Brabner
2772,Voice,Jürgen Gries,,,,,,,,,,
2773,Voice,Jürgen Gries,,,,,,,,,,
2774,Voice,Jürgen Gries,,,,,,,,,,
2775,Voice,Jürgen Gries,,,,,,,,,,
2776,,,,,,,,,,,,
2777,Jin-a, Lee Ji-eun,Hye-mi,Hae-eun Lee,Hyun-woo,Ahn Jae-mo,Gecko,Hyeong-gi Jeong,Jin-ho,Min-seok Son,,
2778,Clifford Daniels,Martin Short,Martin Daniels,Charles Grodin,Sarah Davis,Mary Steenburgen,Gerald Ellis,Dabney Coleman,Julien Daniels,Richard Kind,Theodora Daniels,Jennifer Savidge
2779,CW Briggs,Woody Allen,Betty Ann Fitzgerald,Helen Hunt,Sam,John Tormey,Mize,John Schuck,Jill,Elizabeth Berkley,Rosie,Kaili Vernoff
2784,Paul Lüders,Willy Fritsch,Mabel Miller,Dorothea Wieck,Birnsriel,Max Adalbert,Anita,Rosi Barsony,Wendolin,Wilhelm Bendow,o. A.,Gerda Bunnemann
2786,Ferdinand-Pierrot,Jean-Paul Belmondo,Marianne,Anna Karina,Maria, la femme de Ferdinand,Graziella Galvani,Fred,Dirk Sanders,le chef des gangsters,Jimmy Karoubi,Gangster
2787,Richard B. Riddick,Vin Diesel,Carolyn Fry,Radha Mitchell,William J. Johns,Cole Hauser,Jack / Jackie,Rhiana Griffith,Paris P. Ogilvie,Lewis Fitz-Gerald,Shazza,Claudia Black
2788,Lelaina Pierce,Winona Ryder,Troy Dyer,Ethan Hawke,Michael Grates,Ben Stiller,Vickie Miner,Janeane Garofalo,Sammy Gray,Steve Zahn,Wes McGregor,Harry O'Reilly
2789,Richard B. Riddick,Vin Diesel,Eve Logan,Christina Cox,Lord Marshal,Colm Feore,Vaako,Karl Urban,Aereon,Judi Dench,Kyra,Alexa Davalos
2790,Nona Thiemann,Liane Forestieri,Georg Wiegand,Henning Baum,Josef Rother,Oliver Stritzel,Thomas,Marco Girnth,Dr. Schneider,Horst-Günter Marx,Ali Uzun,Ercan Durmaz
2791,Richard B. Riddick (Voice),Vin Diesel,Jack (Voice),Rhiana Griffith,Abu al-Walid (Voice),Keith David,Toombs (Voice),Nick Chinlund,Skiff A.I. (Voice),Dwight Schultz,,
2792,Flox Winter,Magda Schneider,Tommy Quint,Georg Alexander,Edgar Magnussen,Theo Lingen,Reene Malvy,Ida Wüst,Cornelius Gulden,Jakob Tiedtke,Frau Winter,Hedwig Wangel
2793,Davide,Gianni Morandi,Barbara,Claude Jade,Adreina,Linda Celani,,Daniela Poggi,,Isabella Spade,,Anna Campori
2796,Helena,Claude Jade,Hermia,Christine Delaroche,Oberon,Jean-Claude Drouot,Titania,Christiane Minazzoli,Lysander,Michel Ruhl,Demetrius,Dominique Seriana
2797,Gisèle,Claude Jade,Françoise,Eva Darlan,Bernard,Gilles Ségal,Robert,Philippe Khorsand,Georges,Michel Fortin,Mathilde,Rosine Cadoret
2798,Bertrand Barnier,Louis de Funès,Christian Martin,Claude Rich,Colette Barnier,Agathe Natanson,Germaine Barnier,Claude Gensac,Jacqueline,Sylvia Saurel,Bernadette,Dominique Page
2800,Sarah Huttinger,Jennifer Aniston,Beau Burroughs,Kevin Costner,Katharine Richelieu,Shirley MacLaine,Jeff Daly,Mark Ruffalo,Earl Huttinger,Richard Jenkins,Roger McManus,Christopher McDonald
2802,Hendrik Yzermans,Huug van Tienhoven,Jakob Yzermans,Ferry Heijne,Taxi Driver,Frank van den Bops,Pension keeper,Frank van den Bops,All other characters,De Kift,,
2803,Commissaire Vallon,Isabel Otero,Armande de Montcourtet,Claude Jade,Xavier de Montcourtet,Christian Bujeau,Arnaud de Montcourtet,Tristan Calvez,Michel Lemarchand,Jean-François Garreaud,Célia,Séverine Ferrer
2804,Ella,Pim Heijne,Vlasboer,Wim ter Weele,Teerwater,Ferry Heijne,F.,Frank van den Bops,Rolfie,Dog: Rottweiler,,
2805,Black Tiger,Chartchai Ngamsan,Dum (Black Tiger Youth),Suwinit Panjamawat,Rumpoey,Stella Malucchi,Mahesuan,Supakorn Kitsuwon,Police Captain Kumjorn,Arawat Ruangvuth,Fai,Sombat Metanee
2807,Eefski (bassplayer),Eef Baerends,Himself (Drums),Pieter Bijker,Himself (Guitar),Marc van der Marel,Himself (bas),Marc-Jan Gubbels,as Himself,Gerrie,,
2813,Violette Nozière,Isabelle Huppert,Germaine Nozière,Stéphane Audran,Baptiste Nozière,Jean Carmet,Jean Dabin,Jean-François Garreaud,Maddy,Lisa Langlois,Pinguet,Bernard Alane
2814,Rosa Priore,Sophia Loren,Don Peppino Priore,Luca De Filippo,Luigi,Luciano De Crescenzo,Giulianella,Alessandra Mussolini,Roberto,Jérôme Anger,,Isabelle Illiers
2815,Valentin,Jacques Duby,Sylvie,Claude Jade,Martinon,Jean-Gabriel Nordmann,Grindot,Pierre Arditi,Chabert,Marcel Cuvelier,Elisa,Pascale de Boysson
2817,Claude,Pierre Arditi,Odile Lalande,Sabine Azéma,Camille Lalande,Agnès Jaoui,Nicolas,Jean-Pierre Bacri,Simon,André Dussollier,Marc Duveyrier,Lambert Wilson
2819,Claire,Sophie De La Rochefoucauld,Bernard,Patrick Fierry,Emma Nazarova,Claude Jade,Alain,Stéphane Algoud,Keyser,Philippe Magnan,Michel,Philippe Frécon
2820,Nathaniel Griffin,Andre Schneider,Ivy Poll,Barbara Kowa,Sean Poll,Rainer-Maria Wittenauer,Thor Griffin,Gianni Meurer,Dr. Leitziger,Martina Schaak,,
2821,Rosalie,Martina Schaak,Damian,Andre Schneider,Marius,Ingmar Skrinjar,Dr. Claasen,Alexander Bandilla,Inga,Doris Prilop,,
2823,Àlvaro,Andre Schneider,Marisol,Coral Ortega,,,,,,,,
2824,Valentin,Klaus Kinski,Sylvie,Ilse Pagé,Chabert,Stanislav Ledinek,Martinon,Konstantin Paloff,Elisa,Gisela Trowe,,
2826,Maxence jeune,Richard Leduc,Maxence aîné,Henri Guisol,Françoise jeune,Claude Jade,Françoise aînée,Brigitte Auber,Hippolyte de Mettray,Jacques Berthier,Anne-Marie de Mettray,Gaby Sylvia
2830,Tom Stansfield,Ashton Kutcher,Lisa Taylor,Tara Reid,Red Taylor,Andy Richter,Ken,Jeffrey Tambor,T.J.,Michael Madsen,Paul,Jon Abrahams
2832,Ed,John Cusack,Rhodes,Ray Liotta,Paris,Amanda Peet,Larry,John Hawkes,Dr. Malick,Alfred Molina,Ginny,Clea DuVall
2837,Luce,Claude Jade,François,Michel Creton,Marguerite, mère de Luce,Reine Courtois,Dominique,Fabienne Arel,Dr. Toscanini,Jean-Pierre Lituac,
2840,Solange,Claude Jade,René,Alain Claessens,Guillaume Mauffranc,Michel Cassagne,Germain Mauffranc,Maurice Aufair,Louis,Bernard Born,Mlle Jauffret,Jacqueline Burnand
2841,Mathilde,Audrey Tautou,Manech,Gaspard Ulliel,Sylvain,Dominique Pinon,Bénédicte,Chantal Neuwirth,Pierre-Marie Rouvières,André Dussollier,Germain Pire,Ticky Holgado
2844,Vaslav Nijinsky,Adam Garcia,Sergei Diaghilev,Alex Jennings,Romola,Emma Pierson,Astruc,Griff Rhys Jones,Jean Cocteau,Jonathan Aris,Pierre Monteux,Christian McKay
2845,Vendedor,Ulises Dumont,Artista,Francesc Orella,Policía A,Gonzalo Cunill,Policía B,Luis Zahera,Marta,Dora Santacreu,Mujer botones,Rachel Lascar
2846,A,Alma Leiberg,B,Maxim Mehmet,C,Anna Bolk,D,Ovo Maltine,E,Benjamin Knight,F,Maya Müller
2847,Er,Sebastian Suba,Sie,Rahel Savoldelli,,,,,,,,
2848,Er 1,Andre Schneider,Er 2,Sebastian Suba,,,,,,,,
2849,Sie,Anna Brandt,Er,Sol Bondy,,,,,,,,
2850,Sie,Maryam Zaree,Er,Sebastian Becker,,,,,,,,
2851,Anna 2,Claudia Falco,Anna 1,Sandra Pohl,Er,Andre Schneider,,,,,,
2852,Stuart Dee,Benjamin Knight,A,Attila Borlan,B,Christy Leonardo,C,Anna Guddat,D,Stephan Schoenholtz,,
2854,Der Cellist,René Hofschneider,,,,,,,,,,
2855,OS alias Martin Marten,Rolf Ludwig,Anita,Helga Labudda,Maja Meyer,Christine Laszar,Schmitt,Erich Franz,Heidi,Monika Hildebrandt,Hertha,Maika Joseph
2856,Mark,Michael F. Stoerzer,Eva,Kerstin Linnartz,Angel,Andre Schneider,Maria Flynn,Sascia Haj,Mr. Flynn,Frank Christian Marx,Mr. Flynn's Lover,Charlotte Happe
2857,Richard Köhlmann,Nikolaus Firmkranz,Catherine,Dominique Wolf,Daniel Valmer,Andre Schneider,,,,,,
2858,Die Frau,Barbara Kowa,,,,,,,,,,
2859,Anzengruber,Christoph Grissemann,Baisch,Dirk Stermann,Schwanenmeister,Heinz Strunk,Toni,Philip Bialowski,Geherin,Eva Maria Neubauer,Baischs Frau,Gabriele Heckel
2860,Jerome,Jean-Claude Brialy,Claire,Laurence de Monaghan,Laura,Béatrice Romand,Aurora,Aurora Cornu,Madame Walter,Michèle Montel,Gilles,Gérard Falconetti
2861,Sabine,Béatrice Romand,Edmond,André Dussollier,Simon,Féodor Atkine,Clarisse,Arielle Dombasle,Lise,Sophie Renoir,Nicolas,Pascal Greggory
2863,Mongolin,Ahn Dao Pham Huy,Navigator von Luna-Nord,Jean Hounsinou,Ingenieur der Ikaros,Promod Pandey,Juana,Irena Karel,Veikko,Piotr Pawłowski,Terry,Gojko Mitić
2882,Camille Fauque,Audrey Tautou,Franck,Guillaume Canet,Philibert Marquet de la Tubelière,Laurent Stocker,Paulette,Françoise Bertin,mère de Camille,Danièle Lebrun,mère de Philibert,Marie-France Mignal
2887,Dr. Don Francis,Matthew Modine,Dr. Robert Gallo,Alan Alda,Dr. Luc Montagnier,Patrick Bauchau,Dr. Betsy Reisz,Anjelica Huston,The Choreographer,Richard Gere,The Brother,Steve Martin
2890,Himself,André Hazes,Himself,Jos Brink,Himself,André Hazes jr.,Herself,Rachel Hazes,Herself,Roxeanne Hazes,,
2891,Janet Frame,Kerry Fox,Janet Frame as adolescent,Alexia Keogh,Janet Frame as a child,Karen Fergusson,Mother,Iris Churn,Janet Frame as a baby,Jessie Mune,Father,Kevin J. Wilson
2892,Harry,John Lynch,Kate,Jacqueline McKenzie,Morris Goodman,Colin Friels,Louise Goodman,Deborra-Lee Furness,Rowan,Geoff Brooks,Frank,Humphrey Bower
2893,Professor Maria Scholl,Cox Habbema,Daniel Lagny,Ivan Andonov,Olo Tal,Rolf Hoppe,Navigator,Holger Mahlich,Kun,Vsevolod Sanayev,Sima Kun,Benjamin Besson
2894,Le duc d'Orléans,Jean-Claude Dreyfus,Grace Elliot,Lucy Russell,Fanchette,Rosette,Madame Laurent,Marie Rivière,Vergniaud,Charlotte Véry,Champcenetz,Léonard Cobiant
2895,Euliss Dewey,Robert Duvall,Troublemaker,Billy Bob Thornton,Mrs. Dewey Sr.,June Carter Cash,Jessie Dewey,Farrah Fawcett,Toosie,Miranda Richardson,Horace,Todd Allen
2896,Shinozaki,Takashi Miike,Yokomizo,Mickey Curtis,Sakuraba,Yoshiyuki Daichi,Tsuchiya,Taisaku Akino,Muroi,Ken'ichi Endô,Numata,Hakuryu
2897,Phileas Fogg,David Niven,Whist Partner,Finlay Currie,Ralph,Robert Morley,Passepartout,Cantinflas,Monsieur Gasse,Charles Boyer,Mr. Fix,Robert Newton
2898,Melvin Udall,Jack Nicholson,Carol Connelly,Helen Hunt,Simon Bishop,Greg Kinnear,Frank Sachs,Cuba Gooding Jr.,Vincent Lopiano,Skeet Ulrich,Beverly Connelly,Shirley Knight
2899,Obélix,Gérard Depardieu,Astérix,Christian Clavier,Cléopâtre,Monica Bellucci,Julius Ceasar,Alain Chabat,Numérobis,Jamel Debbouze,Amonbofils,Gérard Darmon
2900,Commander Spencer Armacost,Johnny Depp,Jillian Armacost,Charlize Theron,Sherman Reese,Joe Morton,Nan,Clea DuVall,Captain Alex Streck,Nick Cassavetes,Natalie Streck,Donna Murphy
2901,Mouh,Abdellah Didane,Menna,Mouna Fettou,The lieutenant,Jean-Michel Noirey,Florence,Louise Lemoine,,,,
2903,Josephine,Stéphane Audran,Hippolyte,Michel Aumont,Daniel,Alain Beigel,Anne-Françoise,Marie Bunel,Thomas,Thomas Chabrol,,
2904,Tino,Ariel Hernández,Justin,Andre Schneider,Alicia,Julietta Del Sol,Miguel,Guillermo Meza,Lóla,Victoria Cardiél,Olga,Emilia Nieve
2905,Lola la puta,Victoria Cardiél,Pablo I,Franco del Puerto,Pablo II,Alessandro Gazul,Sol,Raúl Jackson,Waterfall,Ella Midón,Rain,Emilia Nieve
2906,Brigitte,Greta Champreux,Tony,Guillermo Meza,Júan,Joaquín Manzanera,,,,,,
2907,Gomez Addams,Raúl Juliá,Morticia Addams,Anjelica Huston,Uncle Fester,Christopher Lloyd,Wednesday Addams,Christina Ricci,Lurch,Carel Struycken,Tully Alford,Dan Hedaya
2908,Vincent Van Gogh,Christian Grashof,Amadeus Bergk,Rolf Hoppe,Kati,Dagmar Patrasová,Marie Grafenstein,Grażyna Szapołowska,Chefkoordinator,Hanns-Jörn Weber,,
2909,Hangaringenieur,Zephi Alșec,Rall,Violeta Andrei,Ronk,Milan Beli,Xik,Stefan Mihailescu-Braila,Akala,Jana Brejchová,Chta,Aurelia Dumitrescu
2911,Flt Sgt Robert Oates,Billy Zane,Cpl Rhys Powell,Neil Newbon,Col J.T. Colt,Michael Madsen,Lt Jergen Voller,Alexander Skarsgård,Flt Sgt Simkins,Neil Jackson,Pvt Dennis Baker,Tommy Flanagan
2912,Hélène David, dite «Melle Hélène»,Stéphane Audran,Paul Thomas, dit « Popaul »,Jean Yanne,Commissaire Grumbach,Roger Rudel,Leon Hamel,Mario Beccara,Charles,William Guérault
2914,Der Sprecher,Alfred Braun,Aimee,Gisela Deege,Cornelius Vandenhoff,Arno Ebert,Georgia Spaldi,Ann Höling,Dr. Nasier,Eugen Klinger,Martina Holler,Tilly Lauenstein
2922,Laura Wood,Susan Vidler,Ron Wood,Oliver Cotton,Peter de Wilde,Roeland Fernhout,Marjan de Wilde,Nienke Römer,Pauline Jansen,Renée Fokker,Fiducia boss,Jack Wouterse
2923,Beatrice,Asia Argento,Alan Furnace,Jared Harris,Paul Neville,Rupert Everett,Bruno,Jonathan Rhys Meyers,Mrs. Sturge,Julie T. Wallace,Steve Davis,Ian Hart
2924,Dennis McCaffrey,Kurt Russell,Brian McCaffrey,William Baldwin,Donald Rimgale,Robert De Niro,Ronald Bartel,Donald Sutherland,Jennifer Vaitkus,Jennifer Jason Leigh,John 'Axe' Adcox,Scott Glenn
2925,Brenda Cushman,Bette Midler,Elise Elliot,Goldie Hawn,Annie Paradis,Diane Keaton,Gunilla Garson Goldberg,Maggie Smith,Morton Cushman,Dan Hedaya,Shelly Stewart,Sarah Jessica Parker
2926,D'Artagnan,Michael York,Athos,Oliver Reed,Aramis,Richard Chamberlain,Porthos,Frank Finlay,Lady de Winter,Faye Dunaway,Constance de Bonancieux,Raquel Welch
2927,Felix Stone,Michael Paré,Terry Morgan,Lisa Eichhorn,Tyler,Dean Devlin,Jake O`Neal,Brian Thompson,Major Lee,Malcolm McDowell,Master Sergeant Sykes,Leon Rippy
2928,Michael,John Travolta,Dorothy Winters,Andie MacDowell,Frank Quinlan,William Hurt,Vartan Malt,Bob Hoskins,Pansy Milbank,Jean Stapleton,Huey Driscoll,Robert Pastorelli
2929,Elizabeth,Mary Fuller,The Monster,Charles Ogle,Frankenstein,Augustus Phillips,,,,,,
2956,o. A.,Fern Andra,o. A.,Josef Bunzl,o. A.,Maria Carmi,o. A.,Aud Egede Nissen,Tochter des Generalprokurator Steffens,Lia Borré,Homunculus,Olaf Fønss
2957,o. A.,Ernst Benzinger,o. A,,Einar Bruun,o. A.,Aud Egede Nissen,o. A.,Margarete Ferida,o. A.,Nelly Lagarst,Sven Friedland
2958,o. A.,Aud Egede Nissen,Homunculus,Olaf Fønss,Edgar Rodin,Friedrich Kühne,o. A.,Ilsa Lersen,Sven Friedland,Theodor Loos,o. A.,Adolf Paul
2959,Reverend Frank,Robin Williams,Sadie Jones,Mandy Moore,Ben Murphy,John Krasinski,Carlisle,Eric Christian Olsen,Lindsey Jones,Christine Taylor,Choir Boy,Josh Flitter
2960,o. A.,Maria Carmi,o. A.,Aud Egede Nissen,Homunculus,Olaf Fønss,Edgar Rodin,Friedrich Kühne,Sven Friedland,Theodor Loos,o. A.,Adolf Paul
2961,o. A.,Aud Egede Nissen,Homunculus,Olaf Fønss,o. A.,Maria Immhofen,Edgar Rodin,Friedrich Kühne,Sven Friedland,Theodor Loos,o. A.,Adolf Paul
2962,o. A.,Aud Egede Nissen,Homunculus,Olaf Fønss,Edgar Rodin,Friedrich Kühne,o. A.,Adolf Paul,Child,Robert Reinert Jr.,Margarete Hansen,Lore Rückert
2963,Mabouloff,Georges Méliès,Madame Latrouille,Fernande Albeny,Nurse in the Swiss hospital,Mau de Lavergne,Villager at the seaport,Jeanne d'Alcy,,,,
2964,Martian citizen,Nils Asther,Martian leader - wise man,Philip Bech,Dr. Krafft,Alf Blütecher,Professor Dubius,Frederik Jacobsen,Marya,Lilly Jacobson,David Dane,Svend Kornbech
2965,Professor Aronnax,Richard Crenna,Capt. Nemo,Ben Cross,Sophie,Julie Cox,Admiral Sellings,Michael Jayston,Capt. Farragut,Jeff Harding,Scotia Capt.,David Henry
2966,Captain Nemo,Michael Caine,Mara,Mia Sara,Ned Land,Bryan Brown,Thierry Arronax,John Bach,Saxon,Nicholas Hammond,Admiral McCutcheon,Peter McCauley
2967,o. A.,Géza Erdélyi,Alraune,Gyula Gál,o. A,,Kálmán Körmendy,o. A.,Margit Lux,o. A.,Rózsi Szöllösi,o. A.
2968,o. A.,Max Auzinger,o. A.,Friedrich Kühne,o. A.,Ernst Rennspies,o. A.,Tatjana Sand,o. A.,Gustav Adolf Semler,Alraune,Hilde Wolter
2969,Alraune ten Brinken,Brigitte Helm,Prof. Jakob ten Brinken,Paul Wegener,Franz Braun,Iván Petrovich,Wölfchen,Wolfgang Zilzer,Der Zauberkünstler,Louis Ralph,Der Dompteur,Hans Trautner
2970,Alraune ten Brinken,Brigitte Helm,Professor ten Brinken,Albert Bassermann,Frank Braun,Harald Paulsen,Attorney,Adolf E. Licho,Fürstin Wolkonski,Agnes Straub,Dr. Petersen,Bernhard Goetzke
2971,Alraune,Hildegard Knef,Jacob ten Brinken,Erich von Stroheim,Frank Braun,Karlheinz Böhm,Count Geroldingen,Harry Meyen,Doctor Mohn,Harry Halm,Mathieu,Hans Cossy
2972,Golem,Paul Wegener,Rabbi Loew,Albert Steinrück,Miriam Loew,Lyda Salmonova,Rabbi Famulus,Ernst Deutsch,Rabbi Jehuda,Hans Sturm,Tempeldiener,Max Kronert
2973,Queen Aelita,Yuliya Solntseva,Kravtsov,Igor Ilyinsky,Los,Nikolai Tsereteli,Spiridinov,Nikolai Tsereteli,Gusev,Nikolai Batalov,Masha,Vera Orlova
2974,Orlac,Conrad Veidt,Yvonne Orlac,Alexandra Sorina,Nera,Fritz Kortner,Regine,Carmen Cartellieri,Vater Orlac,Fritz Strassny,Diener,Paul Askonas
2976,Edna Turnblad,John Travolta,Velma Von Tussle,Michelle Pfeiffer,Wilbur Turnblad,Christopher Walken,Penny Pingleton,Amanda Bynes,Corny Collins,James Marsden,Motormouth Maybelle,Queen Latifah
2977,Jane Austen,Anne Hathaway,Tom Lefroy,James McAvoy,Mrs. Austen,Julie Walters,Mr. Austen,James Cromwell,Lady Gresham,Maggie Smith,Henry Austen,Joe Anderson
2978,Dr. Peter Venkman,Bill Murray,Dr. Raymond Stantz,Dan Aykroyd,Dana Barrett,Sigourney Weaver,Dr. Egon Spengler,Harold Ramis,Louis Tully,Rick Moranis,Winston Zeddemore,Ernie Hudson
2979,Ed Spengler,Tim Johnson,Neil Anderson,J. Michael Weiss,Pavel Karnov,Joel Hanson,Klaus Konstantin,Ron Vischer,April Hunter,Arielle Brachfeld,Levar Gordon,Donte Essien
2981,Paula White,Bessie Love,Sir John Roxton,Lewis Stone,Prof. Challenger,Wallace Beery,Edward E. Malone,Lloyd Hughes,Gladys Hungerford,Alma Bennett,Prof. Summerlee,Arthur Hoyt
2982,Lord John Roxton,Michael Rennie,Jennifer Holmes,Jill St. John,Ed Malone,David Hedison,Prof. George Edward Challenger,Claude Rains,Manuel Gomez,Fernando Lamas,Prof. Summerlee,Richard Haydn
2983,Challanger,John Rhys-Davies,Summerlee,David Warner,Edward Malone,Eric McCormack,Malu,Nathania Stanford,Jim,Darren Peter Mercer,Jenny Nilson,Tamara Gorski
2984,Ogden Mears,Marlon Brando,Natascha,Sophia Loren,Martha,Tippi Hedren,Harvey Crothers,Sydney Chaplin,Chefsteward,Charles Chaplin,Miss Gaulswallow,Margaret Rutherford
2985,Steve Michaelis,Christopher George,Rita Armstrong,Tippi Hedren,Top Polk,Dean Jagger,Darlita,Charo,Sarah Harvey,Glenda Farrell,Del Ware,Lloyd Bochner
2986,Cutter Murdock,George Montgomery,Marla Oates,Tippi Hedren,Bates,Matt Monro,,,,,,
2987,Mr. Kingstreet,John Saxon,Mrs. Kingstreet,Tippi Hedren,Italian Major,Rossano Brazzi,Morgan,Brian O'Shaughnessy,,,,
2988,Philip Tenhausen,James Whitmore,Margaret Tenhausen,Tippi Hedren,Stanley Cole,Don Johnson,Harry Schacht,Bruno Kirby,Sheila,Laurie Walters,Beth,Victoria Thompson
2989,Madeleine,Tippi Hedren,Melanie,Melanie Griffith,Jerry,Jerry Marshall,Mativo,Kyalo Mativo,Rick,Rick Glassey,Prentiss,Steve Miller
2990,Patty Palmer,Melanie Griffith,Drake Goodman,Matthew Modine,Carter Hayes,Michael Keaton,Toshio Watanabe,Mako,Mira Watanabe,Nobu McCarthy,Stephanie MacDonald,Laurie Metcalf
2991,Gina / Elisabeth,Marisa Mell,Richard,Anthony Steffen,Mark,Juan Ribó,The Nun,Carmen Maura,The Butler,Richard Baron,The Millionaire,Richard Conte
2992,Jay,Trevor Eve,Greta,Ute Lemper,Nelson,Christien Anholt,Arthur,George Harris,Jonathan,Edward Hardwicke,Wim,George Lenz
2993,Monica Weston / Susan Dumurrier,Marisa Mell,Dr. George Dumurrier,Jean Sorel,Jane,Elsa Martinelli,Henry Dumurrier,Alberto de Mendoza,Inspektor Wald,John Ireland,Benjamin Wormser,Riccardo Cucciolla
2994,Diabolik,John Phillip Law,Eva Kant,Marisa Mell,Ginko,Michel Piccoli,Ralph Valmont,Adolfo Celi,Minister of Finance,Terry-Thomas,Police Chief,Claudio Gora
2995,David Frazer,Cliff Robertson,Colonel Drexel,Jack Hawkins,Sophie,Marisa Mell,George Sarrassin,Michel Piccoli,Dunwoody,Bill Fraser,Benson,Charles Gray
